video,user,mae,rmse
4,22,5.02000093460083,7.3015313148498535
4,22,7.566098690032959,8.322624206542969
4,22,19.2775936126709,29.81884002685547
4,22,9.720333099365234,12.227947235107422
4,22,4.908553123474121,5.46427059173584
4,22,8.742124557495117,11.514890670776367
4,22,5.489027976989746,6.684285640716553
4,22,8.365026473999023,10.531179428100586
4,22,10.850017547607422,15.31579875946045
4,22,6.457686424255371,7.1443305015563965
4,22,9.324965476989746,13.820405960083008
4,22,5.890015602111816,7.5812458992004395
4,22,5.783509254455566,6.125864505767822
4,22,4.843261241912842,5.091544151306152
4,35,5.859271049499512,7.16917085647583
4,35,12.423965454101562,17.045761108398438
4,35,6.873028755187988,8.28120231628418
4,35,8.312313079833984,9.448813438415527
4,35,9.453072547912598,9.863985061645508
4,35,5.5369110107421875,6.2482075691223145
4,35,8.268489837646484,9.33626937866211
4,35,10.083907127380371,13.711248397827148
4,35,7.395124912261963,8.93076229095459
4,35,10.253314018249512,11.881207466125488
4,35,9.606295585632324,10.957747459411621
4,35,9.111157417297363,11.8038330078125
4,35,23.483821868896484,35.081321716308594
4,35,11.409171104431152,13.87369441986084
8,55,12.497831344604492,15.160713195800781
8,55,7.395367622375488,8.751764297485352
8,55,7.129922389984131,8.247215270996094
8,55,7.398526668548584,8.900436401367188
8,55,7.819996356964111,9.199734687805176
8,55,7.347516059875488,8.625581741333008
8,55,7.410735130310059,8.710957527160645
8,55,7.174018383026123,8.288764953613281
8,55,7.159327983856201,8.283556938171387
8,55,42.19723129272461,68.4256591796875
8,55,7.462894916534424,8.778656959533691
8,55,7.430791854858398,8.73363208770752
8,55,7.194865703582764,8.308198928833008
8,55,7.294280052185059,8.508330345153809
4,3,14.093897819519043,18.25958251953125
4,3,6.415302753448486,6.644298076629639
4,3,6.868893146514893,8.204207420349121
4,3,11.200377464294434,12.79176139831543
4,3,10.246231079101562,12.379996299743652
4,3,10.367141723632812,11.923052787780762
4,3,9.755091667175293,12.908883094787598
4,3,6.449819087982178,7.1701765060424805
4,3,7.3432207107543945,8.224671363830566
4,3,14.914705276489258,19.705183029174805
4,3,7.316315650939941,9.98445987701416
4,3,11.456677436828613,13.097822189331055
4,3,13.942900657653809,18.56755256652832
4,3,8.236777305603027,9.077865600585938
